"","BGN_DATE","END_DATE","COUNTYNAME","STATE","EVTYPE","F","MAG","FATALITIES","INJURIES","LATITUDE","LONGITUDE","LATITUDE_E","LONGITUDE_","Year","Bgn.Time","End.Time","Damage","CropDamage"
"509",2006-03-12,2006-03-12,"CHRISTIAN","MO","TORNADO",3,0,0,3,37.0333333333333,93.6333333333333,3705,9317,2006,10.4166666666667,10.7333333333333,5e+07,0
"510",2006-03-12,2006-03-12,"GREENE","MO","TORNADO",2,0,0,4,37.0833333333333,93.35,3705,9321,2006,10.7333333333333,11,650000,0
"511",2006-03-12,2006-03-12,"RANDOLPH","MO","TORNADO",0,0,0,0,39.4666666666667,92.5666666666667,3930,9220,2006,10.7666666666667,10.9166666666667,0,0
"512",2006-03-12,2006-03-12,"STONE","MO","TORNADO",1,0,0,0,36.5,93.5166666666667,3632,9327,2006,10.9166666666667,11.0333333333333,0,0
"513",2006-03-12,2006-03-12,"MONROE","MO","TORNADO",0,0,0,0,39.5,92.2166666666667,3930,9213,2006,10.95,10.9666666666667,0,0
"514",2006-03-12,2006-03-12,"WEBSTER","MO","TORNADO",2,0,0,13,37.2,93,3716,9252,2006,11.05,11.2166666666667,7e+05,0
"515",2006-03-12,2006-03-12,"WEBSTER","MO","TORNADO",3,0,0,0,37.25,92.8666666666667,3717,9243,2006,11.25,11.4166666666667,0,0
"516",2006-03-12,2006-03-12,"RALLS","MO","TORNADO",0,0,0,0,39.6333333333333,91.6666666666667,3938,9140,2006,11.4166666666667,11.4333333333333,0,0
"517",2006-03-12,2006-03-12,"BENTON","MO","TORNADO",0,0,0,0,38.4666666666667,93.2333333333333,3829,9312,2006,11.4166666666667,11.4833333333333,50000,0
"518",2006-03-12,2006-03-12,"WRIGHT","MO","TORNADO",2,0,0,0,37.3166666666667,92.7,3729,9224,2006,11.4166666666667,11.75,450000,0
"519",2006-03-12,2006-03-12,"CALLAWAY","MO","TORNADO",1,0,0,0,38.6,91.9833333333333,3836,9155,2006,11.5,11.5833333333333,0,0
"520",2006-03-12,2006-03-12,"MORGAN","MO","TORNADO",0,0,0,0,38.5833333333333,93.0833333333333,3838,9259,2006,11.5166666666667,11.6166666666667,0,0
"521",2006-03-12,2006-03-12,"OSAGE","MO","TORNADO",1,0,0,0,38.6166666666667,91.8333333333333,3843,9142,2006,11.5833333333333,11.7166666666667,0,0
"522",2006-03-12,2006-03-12,"CALLAWAY","MO","TORNADO",0,0,0,0,38.7166666666667,91.65,3843,9139,2006,11.7166666666667,11.7333333333333,0,0
"523",2006-03-12,2006-03-12,"OSAGE","MO","TORNADO",0,0,0,0,38.7,91.65,3843,9138,2006,11.7166666666667,11.7333333333333,0,0
"524",2006-03-12,2006-03-12,"CALLAWAY","MO","TORNADO",0,0,0,0,38.7333333333333,91.6333333333333,3845,9138,2006,11.7333333333333,11.8,0,0
"525",2006-03-12,2006-03-12,"LACLEDE","MO","TORNADO",0,0,0,0,37.4833333333333,92.4333333333333,3731,9224,2006,11.75,11.8166666666667,80000,0
"526",2006-03-12,2006-03-12,"MONTGOMERY","MO","TORNADO",0,0,0,0,38.7166666666667,91.6333333333333,3844,9137,2006,11.8,11.8333333333333,0,0
"527",2006-03-13,2006-03-13,"MONTGOMERY","MO","TORNADO",2,0,0,0,39.05,91.3666666666667,3906,9115,2006,1.33333333333333,1.46666666666667,2e+05,0
"528",2006-03-13,2006-03-13,"LINCOLN","MO","TORNADO",3,0,0,6,39.0666666666667,91.2666666666667,3915,9054,2006,1.46666666666667,1.76666666666667,2500000,0
"529",2006-03-13,2006-03-13,"LINCOLN","MO","TORNADO",1,0,0,0,39.1,91.0833333333333,3906,9105,2006,1.6,1.6,0,0
"530",2006-03-13,2006-03-13,"PIKE","MO","TORNADO",0,0,0,0,39.2333333333333,90.7833333333333,3918,9045,2006,1.76666666666667,1.93333333333333,0,0
"531",2006-03-13,2006-03-13,"MONTGOMERY","MO","TORNADO",3,0,0,1,38.85,91.3166666666667,3853,9116,2006,12,12.1666666666667,8e+05,0
"532",2006-03-13,2006-03-13,"WARREN","MO","TORNADO",0,0,0,0,38.9166666666667,91.25,3856,9112,2006,12.1666666666667,12.2166666666667,0,0
"533",2006-03-13,2006-03-13,"CALLAWAY","MO","TORNADO",2,0,0,2,38.7666666666667,92.0666666666667,3851,9153,2006,12.5,12.75,0,0
"534",2006-03-30,2006-03-30,"ANDREW","MO","TORNADO",2,0,0,8,39.9833333333333,94.9166666666667,4002,9453,2006,7.16666666666667,7.33333333333333,8e+05,0
"535",2006-03-30,2006-03-30,"HARRISON","MO","TORNADO",0,0,0,0,40.5333333333333,94.2,4032,9412,2006,8.16666666666667,8.2,0,0
"536",2006-03-30,2006-03-30,"JOHNSON","MO","TORNADO",0,0,0,0,38.5833333333333,93.5833333333333,3837,9330,2006,8.33333333333333,8.4,5000,0
"537",2006-03-30,2006-03-30,"PETTIS","MO","TORNADO",0,0,0,0,38.6166666666667,93.5,3838,9326,2006,8.4,8.45,0,0
"538",2006-03-30,2006-03-30,"PETTIS","MO","TORNADO",1,0,1,0,38.6333333333333,93.4333333333333,3845,9314,2006,8.46666666666667,8.7,450000,0
"539",2006-04-02,2006-04-02,"RALLS","MO","TORNADO",2,0,0,0,39.5333333333333,91.6333333333333,3934,9138,2006,3.41666666666667,3.48333333333333,0,0
"540",2006-04-02,2006-04-02,"ST. FRANCOIS","MO","TORNADO",0,0,0,0,37.85,90.55,3751,9033,2006,4,4.01666666666667,0,0
"541",2006-04-02,2006-04-02,"STE. GENEVIEVE","MO","TORNADO",0,0,0,0,37.8666666666667,90.25,3752,9013,2006,4.08333333333333,4.13333333333333,0,0
"542",2006-04-02,2006-04-02,"DUNKLIN","MO","TORNADO",3,0,0,0,36.1666666666667,90.1166666666667,3610,8959,2006,5.61666666666667,5.9,1500000,0
"543",2006-04-02,2006-04-02,"SCOTT","MO","TORNADO",0,0,0,0,36.9166666666667,89.5833333333333,3655,8934,2006,5.71666666666667,5.75,20000,0
"544",2006-04-02,2006-04-02,"PEMISCOT","MO","TORNADO",3,0,2,130,36.1666666666667,89.9666666666667,3611,8939,2006,5.9,6.41666666666667,6e+07,0
"545",2006-04-06,2006-04-06,"JASPER","MO","TORNADO",1,0,0,0,37.25,94.6166666666667,3718,9434,2006,6.91666666666667,7,1e+05,0
"546",2006-04-15,2006-04-15,"DE KALB","MO","TORNADO",0,0,0,0,39.75,94.4833333333333,3945,9429,2006,7.63333333333333,7.73333333333333,0,0
"547",2006-04-15,2006-04-15,"DE KALB","MO","TORNADO",2,0,0,0,39.75,94.4833333333333,3954,9420,2006,7.71666666666667,8.08333333333333,75000,0
"548",2006-04-15,2006-04-15,"RAY","MO","TORNADO",0,0,0,0,39.3833333333333,94.15,3928,9401,2006,8.25,8.5,15000,0
"549",2006-04-25,2006-04-25,"OREGON","MO","TORNADO",0,0,0,0,36.6333333333333,91.4833333333333,3639,9120,2006,3.66666666666667,3.86666666666667,0,0
"550",2006-04-25,2006-04-25,"PEMISCOT","MO","TORNADO",1,0,0,0,36.2333333333333,89.9,3609,8937,2006,6.13333333333333,6.33333333333333,60000,0
"551",2006-04-25,2006-04-25,"PEMISCOT","MO","TORNADO",0,0,0,0,36.1,89.8333333333333,3604,8942,2006,6.16666666666667,6.33333333333333,10000,2000
"552",2006-04-30,2006-04-30,"NEW MADRID","MO","TORNADO",0,0,0,0,36.5,89.9166666666667,3630,8955,2006,5.96666666666667,5.96666666666667,0,0
"553",2006-04-30,2006-04-30,"MISSISSIPPI","MO","TORNADO",0,0,0,0,36.8166666666667,89.3833333333333,3649,8923,2006,9.65,9.65,0,0
"554",2006-05-03,2006-05-03,"VERNON","MO","TORNADO",0,0,0,0,37.6666666666667,94.5666666666667,3742,9431,2006,3.08333333333333,3.33333333333333,0,0
"555",2006-05-03,2006-05-03,"BARTON","MO","TORNADO",0,0,0,0,37.6333333333333,94.6166666666667,3735,9420,2006,5.41666666666667,5.88333333333333,0,0
"556",2006-05-03,2006-05-03,"DADE","MO","TORNADO",0,0,0,0,37.3333333333333,93.6833333333333,3718,9339,2006,6.93333333333333,7.01666666666667,0,0
"557",2006-05-03,2006-05-03,"GREENE","MO","TORNADO",0,0,0,0,37.2833333333333,93.6166666666667,3714,9333,2006,7.01666666666667,7.18333333333333,0,0
"558",2006-05-03,2006-05-03,"OREGON","MO","TORNADO",0,0,0,0,36.6166666666667,91.1666666666667,3637,9108,2006,12.95,1,0,0
"559",2006-05-26,2006-05-26,"BARRY","MO","TORNADO",0,0,0,0,36.7833333333333,93.65,3648,9339,2006,11.5,11.5333333333333,0,0
"560",2006-06-10,2006-06-10,"MONTGOMERY","MO","TORNADO",0,0,0,0,38.9,91.4166666666667,3853,9124,2006,4.83333333333333,4.86666666666667,0,0
"561",2006-06-10,2006-06-10,"CALLAWAY","MO","TORNADO",0,0,0,0,39,91.7,3900,9142,2006,4.91666666666667,4.95,0,0
"562",2006-06-22,2006-06-22,"PIKE","MO","TORNADO",0,0,0,0,39.25,91.2333333333333,3915,9114,2006,1.25,1.26666666666667,0,0
"563",2006-06-22,2006-06-22,"AUDRAIN","MO","TORNADO",0,0,0,0,39.2666666666667,91.95,3916,9157,2006,12.0833333333333,12.1,0,0
"564",2006-06-22,2006-06-22,"AUDRAIN","MO","TORNADO",1,0,0,0,39.25,91.9333333333333,3916,9154,2006,12.1166666666667,12.15,0,0
"565",2006-06-22,2006-06-22,"AUDRAIN","MO","TORNADO",0,0,0,0,39.2666666666667,91.9,3916,9154,2006,12.1666666666667,12.1833333333333,0,0
"566",2006-06-22,2006-06-22,"AUDRAIN","MO","TORNADO",0,0,0,0,39.2666666666667,91.6333333333333,3916,9135,2006,12.4166666666667,12.5,0,0
"567",2006-07-17,2006-07-17,"SCHUYLER","MO","TORNADO",1,0,0,0,40.4833333333333,92.5,4029,9230,2006,7.58333333333333,7.63333333333333,15000,0
"568",2006-07-18,2006-07-18,"SHANNON","MO","TORNADO",0,0,0,0,37.3333333333333,91.35,3718,9123,2006,7.83333333333333,7.91666666666667,0,0
"569",2006-07-21,2006-07-21,"PERRY","MO","TORNADO",0,0,0,0,37.6833333333333,89.7666666666667,3741,8946,2006,11.7833333333333,11.7833333333333,15000,0
"570",2006-09-22,2006-09-22,"CRAWFORD","MO","TORNADO",0,0,0,0,38.1,91.3333333333333,3806,9116,2006,1.66666666666667,1.71666666666667,0,0
"571",2006-09-22,2006-09-22,"CRAWFORD","MO","TORNADO",1,0,0,0,38.0833333333333,91.3,3806,9107,2006,1.7,1.88333333333333,0,0
"572",2006-09-22,2006-09-22,"REYNOLDS","MO","TORNADO",2,0,0,0,37.5333333333333,91.0166666666667,3735,9048,2006,1.7,1.93333333333333,0,0
"573",2006-09-22,2006-09-22,"IRON","MO","TORNADO",1,0,0,0,37.5833333333333,90.8,3739,9035,2006,1.93333333333333,2.26666666666667,0,0
"574",2006-09-22,2006-09-22,"WASHINGTON","MO","TORNADO",1,0,0,0,38.1666666666667,90.85,3811,9048,2006,2.18333333333333,2.26666666666667,0,0
"575",2006-09-22,2006-09-22,"WASHINGTON","MO","TORNADO",1,0,0,0,38.1666666666667,90.7666666666667,3810,9044,2006,2.3,2.33333333333333,0,0
"576",2006-09-22,2006-09-22,"JEFFERSON","MO","TORNADO",1,0,0,0,38.1666666666667,90.7333333333333,3810,9044,2006,2.33333333333333,2.35,0,0
"577",2006-09-22,2006-09-22,"MADISON","MO","TORNADO",2,0,0,1,37.6,90.4666666666667,3739,9011,2006,2.5,2.8,0,0
"578",2006-09-22,2006-09-22,"ST. FRANCOIS","MO","TORNADO",1,0,0,0,37.6166666666667,90.1833333333333,3737,9011,2006,2.8,2.81666666666667,0,0
"579",2006-09-22,2006-09-22,"PERRY","MO","TORNADO",2,0,0,0,37.6333333333333,90.15,3740,9003,2006,2.81666666666667,2.96666666666667,150000,0
"580",2006-09-22,2006-09-22,"PERRY","MO","TORNADO",4,0,0,5,37.6833333333333,89.8333333333333,3746,8940,2006,3.21666666666667,3.41666666666667,7e+06,0
"581",2006-09-22,2006-09-22,"IRON","MO","TORNADO",2,0,0,0,37.6333333333333,90.7666666666667,3739,9040,2006,4.03333333333333,4.13333333333333,0,0
"582",2006-09-22,2006-09-22,"JEFFERSON","MO","TORNADO",1,0,0,0,38.1666666666667,90.7333333333333,3810,9044,2006,4.08333333333333,4.1,0,0
"583",2006-09-22,2006-09-22,"BUTLER","MO","TORNADO",1,0,0,0,36.5666666666667,90.4,3634,9023,2006,7.01666666666667,7.03333333333333,4000,0
"584",2006-09-22,2006-09-22,"PHELPS","MO","TORNADO",1,0,0,2,38,91.6666666666667,3800,9134,2006,7.25,7.38333333333333,1500000,0
"585",2007-02-24,2007-02-24,"JOHNSON","MO","TORNADO",1,0,0,0,38.65,94,3840,9400,2007,17.3,17.35,2e+05,0
"586",2007-02-28,2007-02-28,"BATES","MO","TORNADO",1,0,0,0,38.3166666666667,94.5166666666667,3824,9424,2007,20.45,20.6166666666667,50000,0
"587",2007-02-28,2007-02-28,"CASS","MO","TORNADO",1,0,0,0,38.6666666666667,94.15,3840,9408,2007,22.0833333333333,22.1,30000,0
"588",2007-02-28,2007-02-28,"JOHNSON","MO","TORNADO",1,0,0,0,38.6666666666667,94.1166666666667,3844,9404,2007,22.1,22.2333333333333,20000,0
"589",2007-03-01,2007-03-01,"MONROE","MO","TORNADO",0,0,0,0,39.5166666666667,92.2166666666667,3931,9211,2007,1.5,1.58333333333333,0,0
"590",2007-03-01,2007-03-01,"MONROE","MO","TORNADO",1,0,0,0,39.6,92.15,3937,9206,2007,1.66666666666667,1.75,0,0
"591",2007-03-01,2007-03-01,"MONROE","MO","TORNADO",1,0,0,0,39.6,92.1,3940,9200,2007,1.71666666666667,1.78333333333333,0,0
"592",2007-03-01,2007-03-01,"SHELBY","MO","TORNADO",0,0,0,0,39.65,92,3940,9158,2007,1.78333333333333,1.81666666666667,0,0
"593",2007-03-01,2007-03-01,"OZARK","MO","TORNADO",1,0,0,0,36.5833333333333,92.15,3636,9206,2007,6.4,6.41666666666667,10000,0
"594",2007-03-01,2007-03-01,"HOWELL","MO","TORNADO",3,0,1,0,36.6,92.1166666666667,3642,9152,2007,6.41666666666667,6.71666666666667,750000,0
"595",2007-03-31,2007-03-31,"ST. LOUIS (C)","MO","TORNADO",0,0,0,2,38.6,90.25,3837,9013,2007,16.8333333333333,16.8666666666667,0,0
"596",2007-06-10,2007-06-10,"BARTON","MO","TORNADO",0,0,0,0,37.4833333333333,94.2666666666667,0,0,2007,16.1333333333333,16.1666666666667,0,0
"597",2007-12-02,2007-12-02,"OZARK","MO","TORNADO",0,0,0,0,36.6833333333333,92.5,0,0,2007,12.6333333333333,12.65,0,0
"598",2007-04-24,2007-04-24,"BARTON","MO","TORNADO",0,0,0,0,37.3666666666667,94.1166666666667,3725,9407,2007,17.3333333333333,17.35,5000,0
"599",2007-04-27,2007-04-27,"BATES","MO","TORNADO",0,0,0,0,38.0833333333333,94.5666666666667,3804,9434,2007,17.3333333333333,17.3666666666667,0,0
"600",2007-04-27,2007-04-27,"VERNON","MO","TORNADO",0,0,0,0,38,94.45,3754,9415,2007,17.5,18,10000,0
"601",2007-05-03,2007-05-03,"STODDARD","MO","TORNADO",0,0,0,0,36.75,89.8833333333333,3647,8951,2007,15.4666666666667,15.6,0,0
"602",2007-06-18,2007-06-18,"CHRISTIAN","MO","TORNADO",0,0,0,1,37.0166666666667,93.2,0,0,2007,18,18.0333333333333,0,0
"603",2007-06-30,2007-06-30,"POLK","MO","TORNADO",0,0,0,0,37.45,93.5666666666667,0,0,2007,12.6666666666667,12.7,5000,0
"604",2007-06-30,2007-06-30,"CHRISTIAN","MO","TORNADO",0,0,0,0,37,93.2166666666667,0,0,2007,14.4166666666667,14.4166666666667,0,0
"605",2007-06-30,2007-06-30,"WEBSTER","MO","TORNADO",0,0,0,0,37.3333333333333,92.9,0,0,2007,16.6666666666667,16.6666666666667,0,0
"606",2007-08-08,2007-08-08,"LEWIS","MO","TORNADO",0,0,0,0,39.95,91.6666666666667,0,0,2007,16.0333333333333,16.0333333333333,0,0
"607",2007-08-08,2007-08-08,"ATCHISON","MO","TORNADO",0,0,0,0,40.35,95.4,4021,9524,2007,17.75,17.7666666666667,0,0
"608",2007-08-16,2007-08-16,"CARROLL","MO","TORNADO",0,0,0,0,39.3333333333333,93.5,0,0,2007,14.0833333333333,14.1,0,0
"609",2007-08-20,2007-08-20,"TEXAS","MO","TORNADO",0,0,0,0,37.5166666666667,92.1,0,0,2007,13.75,13.7666666666667,0,0
"610",2007-08-24,2007-08-24,"PHELPS","MO","TORNADO",0,0,0,0,37.9666666666667,91.7166666666667,0,0,2007,13.8333333333333,13.85,10000,0
"611",2007-08-24,2007-08-24,"DENT","MO","TORNADO",0,0,0,0,37.75,91.6,0,0,2007,15.25,15.25,0,0
"612",2007-09-06,2007-09-06,"CHRISTIAN","MO","TORNADO",0,0,0,0,37.0166666666667,93.4666666666667,0,0,2007,4.33333333333333,4.33333333333333,2000,0
"613",2007-10-02,2007-10-02,"SCOTLAND","MO","TORNADO",1,0,0,0,40.45,92.2,4027,9211,2007,15.4166666666667,15.4333333333333,11000,0
"614",2007-10-02,2007-10-02,"MONROE","MO","TORNADO",2,0,0,1,39.5833333333333,92.2,3938,9156,2007,15.75,16,60000,0
"615",2007-10-02,2007-10-02,"MARION","MO","TORNADO",0,0,0,0,39.6833333333333,91.7166666666667,3942,9142,2007,16.2333333333333,16.2666666666667,0,0
"616",2007-10-02,2007-10-02,"MARION","MO","TORNADO",1,0,0,1,39.75,91.5666666666667,3946,9131,2007,16.4833333333333,16.5666666666667,1e+05,0
"617",2007-10-02,2007-10-02,"MARION","MO","TORNADO",0,0,0,0,39.8,91.5333333333333,3948,9131,2007,16.5,16.5166666666667,50000,0
"618",2007-10-02,2007-10-02,"MARION","MO","TORNADO",0,0,0,0,39.75,91.4666666666667,3946,9128,2007,16.5833333333333,16.6,0,0
"619",2007-10-02,2007-10-02,"MONTGOMERY","MO","TORNADO",0,0,0,0,39.0166666666667,91.5,3902,9128,2007,17.2833333333333,17.3166666666667,50000,0
"620",2007-10-02,2007-10-02,"LINCOLN","MO","TORNADO",0,0,0,0,38.9,91.1,3854,9106,2007,18.3,18.3166666666667,0,0
"621",2007-10-02,2007-10-02,"STONE","MO","TORNADO",0,0,0,0,36.6166666666667,93.3333333333333,0,0,2007,20.0833333333333,20.0833333333333,10000,0
"622",2007-10-17,2007-10-17,"JOHNSON","MO","TORNADO",0,0,0,0,38.75,93.85,0,0,2007,15.0833333333333,15.1,0,0
"623",2007-10-17,2007-10-17,"LAWRENCE","MO","TORNADO",0,0,0,0,36.9833333333333,93.8,3706,9341,2007,16.7666666666667,17.0666666666667,5e+05,0
"624",2007-10-17,2007-10-17,"GREENE","MO","TORNADO",1,0,0,0,37.35,93.4833333333333,3722,9326,2007,18.5833333333333,18.6666666666667,150000,0
"625",2007-10-17,2007-10-17,"LACLEDE","MO","TORNADO",0,0,0,0,37.55,92.6666666666667,0,0,2007,22.5833333333333,22.6,10000,0
"626",2007-10-17,2007-10-17,"MONROE","MO","TORNADO",0,0,0,0,39.3666666666667,92.2,3925,9209,2007,22.9166666666667,23,0,0
"627",2007-10-17,2007-10-17,"CALLAWAY","MO","TORNADO",0,0,0,0,39,92,3900,9200,2007,22.9166666666667,22.9333333333333,50000,0
"628",2007-10-17,2007-10-17,"MONROE","MO","TORNADO",2,0,2,0,39.5166666666667,92.05,3934,9201,2007,23.0833333333333,23.15,50000,0
"629",2007-10-17,2007-10-17,"MONROE","MO","TORNADO",0,0,0,0,39.5833333333333,91.9666666666667,3937,9158,2007,23.1166666666667,23.15,0,0
"630",2008-01-07,2008-01-07,"ST. CLAIR","MO","TORNADO",0,0,0,0,38.1166666666667,93.7666666666667,3807,9346,2008,14.3666666666667,14.3666666666667,0,0
"631",2008-01-07,2008-01-07,"BENTON","MO","TORNADO",0,0,0,0,38.35,93.3,3821,9318,2008,14.9,14.9,20000,0
"632",2008-01-07,2008-01-07,"BARRY","MO","TORNADO",2,0,0,0,36.8166666666667,94,3655,9349,2008,17.1,17.4166666666667,5e+05,0
"633",2008-01-07,2008-01-07,"MCDONALD","MO","TORNADO",0,0,0,0,36.5833333333333,94.3166666666667,3635,9419,2008,17.8333333333333,17.8333333333333,0,0
"634",2008-01-07,2008-01-07,"GREENE","MO","TORNADO",2,0,0,0,37.1,93.5166666666667,3709,9325,2008,17.95,18.0833333333333,2e+06,0
"635",2008-01-07,2008-01-07,"GREENE","MO","TORNADO",3,0,1,0,37.2666666666667,93.15,3718,9305,2008,18.4833333333333,18.6166666666667,1e+06,0
"636",2008-01-07,2008-01-07,"WEBSTER","MO","TORNADO",3,0,2,6,37.3,93.0666666666667,3729,9246,2008,18.5833333333333,19.0166666666667,1e+07,0
"637",2008-01-07,2008-01-07,"LACLEDE","MO","TORNADO",3,0,0,12,37.4833333333333,92.7666666666667,3741,9224,2008,19.0166666666667,19.55,8e+06,0
"638",2008-01-07,2008-01-07,"LAWRENCE","MO","TORNADO",0,0,0,0,37.0166666666667,93.7166666666667,3703,9337,2008,19.4666666666667,19.6166666666667,75000,0
"639",2008-01-07,2008-01-07,"GREENE","MO","TORNADO",2,0,0,0,37.2166666666667,93.1666666666667,3716,9304,2008,19.5333333333333,19.7,1e+06,0
"640",2008-01-07,2008-01-07,"CHRISTIAN","MO","TORNADO",0,0,0,0,37.05,93.6166666666667,3703,9337,2008,19.6166666666667,19.6333333333333,0,0
"641",2008-01-07,2008-01-07,"WEBSTER","MO","TORNADO",2,0,0,0,37.2666666666667,93.0666666666667,3720,9256,2008,19.7,19.9333333333333,1e+06,0
"642",2008-01-07,2008-01-07,"PULASKI","MO","TORNADO",3,0,0,3,37.9,92.05,3754,9201,2008,20.1,20.15,1e+06,0
"643",2008-01-07,2008-01-07,"PHELPS","MO","TORNADO",3,0,0,0,37.9,92.0166666666667,3756,9157,2008,20.15,20.3166666666667,110000,0
"644",2008-01-07,2008-01-07,"MCDONALD","MO","TORNADO",1,0,0,0,36.5166666666667,94.1333333333333,3634,9404,2008,20.25,20.4,3e+05,0
"645",2008-01-07,2008-01-07,"BARRY","MO","TORNADO",1,0,0,0,36.5666666666667,94.0666666666667,3636,9403,2008,20.4,20.4833333333333,0,0
"646",2008-01-07,2008-01-07,"WEBSTER","MO","TORNADO",1,0,0,0,37.4333333333333,92.95,3729,9255,2008,20.7,20.7666666666667,50000,0
"647",2008-01-07,2008-01-07,"DALLAS","MO","TORNADO",0,0,0,0,37.4833333333333,92.9166666666667,3730,9254,2008,20.7666666666667,20.8,0,0
"648",2008-01-07,2008-01-07,"LACLEDE","MO","TORNADO",2,0,0,0,37.5666666666667,92.8,3736,9242,2008,21,21.1333333333333,1e+05,0
"649",2008-01-07,2008-01-07,"BARRY","MO","TORNADO",0,0,0,0,36.5,93.9833333333333,3631,9359,2008,21.2,21.2,0,0
"650",2008-01-07,2008-01-07,"CHRISTIAN","MO","TORNADO",1,0,0,1,36.9666666666667,93.3,3658,9318,2008,21.6,21.6166666666667,2e+05,0
"651",2008-01-07,2008-01-07,"PHELPS","MO","TORNADO",1,0,0,0,38,91.8833333333333,3803,9151,2008,21.6666666666667,21.7,5000,0
"652",2008-01-07,2008-01-07,"WEBSTER","MO","TORNADO",0,0,0,0,37.1166666666667,93,3712,9250,2008,21.95,22.1666666666667,8000,0
"653",2008-01-07,2008-01-07,"MARIES","MO","TORNADO",0,0,0,1,38.05,91.85,3810,9143,2008,22.7166666666667,22.9666666666667,5e+06,0
"654",2008-01-08,2008-01-08,"BARRY","MO","TORNADO",1,0,0,0,36.6,93.95,3637,9351,2008,2.36666666666667,2.43333333333333,3e+05,0
"655",2008-01-08,2008-01-08,"BARRY","MO","TORNADO",0,0,0,0,36.8,93.6666666666667,3649,9335,2008,2.51666666666667,2.6,0,0
"656",2008-01-08,2008-01-08,"STONE","MO","TORNADO",1,0,0,0,36.8166666666667,93.5666666666667,3650,9327,2008,2.6,2.73333333333333,2e+06,0
"657",2008-01-08,2008-01-08,"GREENE","MO","TORNADO",1,0,0,0,37.2,93.2666666666667,3713,9315,2008,2.61666666666667,2.63333333333333,50000,0
"658",2008-01-08,2008-01-08,"CHRISTIAN","MO","TORNADO",1,0,0,0,36.9166666666667,93.3,3656,9313,2008,2.83333333333333,2.93333333333333,250000,0
"659",2008-01-08,2008-01-08,"TANEY","MO","TORNADO",0,0,0,0,36.6166666666667,93.2666666666667,3637,9312,2008,3.01666666666667,3.05,75000,0
"660",2008-01-08,2008-01-08,"WEBSTER","MO","TORNADO",0,0,0,0,37.2666666666667,92.85,3719,9244,2008,3.26666666666667,3.33333333333333,15000,0
"661",2008-01-08,2008-01-08,"DOUGLAS","MO","TORNADO",0,0,0,0,36.9666666666667,92.8,3701,9239,2008,3.28333333333333,3.43333333333333,75000,0
"662",2008-01-08,2008-01-08,"WEBSTER","MO","TORNADO",0,0,0,0,37.3333333333333,92.85,3722,9247,2008,3.3,3.36666666666667,750000,0
"663",2008-01-08,2008-01-08,"DOUGLAS","MO","TORNADO",1,0,0,0,37.0333333333333,92.3666666666667,3702,9219,2008,3.71666666666667,3.75,125000,0
"664",2008-01-08,2008-01-08,"WRIGHT","MO","TORNADO",0,0,0,0,37.1833333333333,92.3,3712,9215,2008,3.75,3.78333333333333,1e+05,0
"665",2008-01-08,2008-01-08,"TEXAS","MO","TORNADO",1,0,0,0,37.2,92.25,3715,9206,2008,3.78333333333333,3.88333333333333,1e+05,0
"666",2008-01-08,2008-01-08,"HOWELL","MO","TORNADO",0,0,0,0,36.75,91.9833333333333,3645,9159,2008,4.33333333333333,4.33333333333333,1000,0
"667",2008-01-08,2008-01-08,"SHANNON","MO","TORNADO",1,0,0,0,37.1166666666667,91.5166666666667,3709,9128,2008,4.45,4.46666666666667,0,0
"668",2008-01-08,2008-01-08,"SHANNON","MO","TORNADO",1,0,0,0,37.15,91.3,3710,9108,2008,4.63333333333333,4.78333333333333,75000,0
"669",2008-01-08,2008-01-08,"OREGON","MO","TORNADO",0,0,0,0,36.6666666666667,91.4166666666667,3640,9124,2008,4.98333333333333,5,1000,0
"670",2008-01-08,2008-01-08,"STODDARD","MO","TORNADO",1,0,0,0,36.85,89.8333333333333,3654,8946,2008,12.6666666666667,12.75,250000,0
"671",2008-01-29,2008-01-29,"CAPE GIRARDEAU","MO","TORNADO",1,0,0,0,37.45,89.5,3727,8927,2008,16.15,16.2,75000,0
"672",2008-02-05,2008-02-05,"RIPLEY","MO","TORNADO",1,0,0,0,36.5,90.9666666666667,3635,9038,2008,19.5166666666667,19.8,80000,0
"673",2008-02-05,2008-02-05,"BUTLER","MO","TORNADO",1,0,0,0,36.6166666666667,90.5166666666667,3638,9027,2008,20.05,20.15,1e+05,0
"674",2008-02-05,2008-02-05,"BUTLER","MO","TORNADO",2,0,0,0,36.6833333333333,90.2166666666667,3641,9008,2008,20.3,20.4,150000,0
"675",2008-02-05,2008-02-05,"STODDARD","MO","TORNADO",1,0,0,0,36.7,90.1333333333333,3643,8958,2008,20.4,20.6333333333333,150000,0
"676",2008-03-27,2008-03-27,"TEXAS","MO","TORNADO",0,0,0,0,37.4666666666667,91.85,3728,9151,2008,19,19.0166666666667,0,0
"677",2008-03-31,2008-03-31,"HICKORY","MO","TORNADO",0,0,0,0,37.8166666666667,93.5,3751,9327,2008,8.8,8.9,25000,0
"678",2008-03-31,2008-03-31,"LAWRENCE","MO","TORNADO",0,0,0,0,37.1666666666667,93.8333333333333,3710,9350,2008,9.15,9.16666666666667,20000,0
"679",2008-03-31,2008-03-31,"VERNON","MO","TORNADO",0,0,0,0,37.7666666666667,94.4333333333333,3746,9426,2008,9.55,9.56666666666667,0,0
